20,28
4,12
27,64
4,11
7,12
109,116
15,19
83,89
13,18
17,22
5,10
31,37
37,43
25,30
25,39
55,63
105,111
4,21
186,197
4,11
27,32
11,22
71,78
13,19
29,34
15,22
108,118
57,73
54,61
4,12
7,18
43,51
114,118
8,25
67,82
11,16
52,57
47,54
101,111
4,11
33,46
54,63
17,22
36,46
4,9
4,8
80,113
4,13
69,77
53,59
0,5
0,4
89,99
112,119
60,65
18,26
0,7
167,175
51,69
72,76
27,32
90,99
4,9
91,97
37,48
78,85
0,7
93,105
17,32
22,27
32,48
63,68
38,45
47,52
18,32
31,37
192,197
41,47
47,52
0,10
17,21
60,66
4,8
38,44
98,105
4,9
0,17
49,56
102,110
99,116
21,25
32,39
4,8
21,32
72,76
42,46
12,17
8,12
9,14
4,25
0,11
75,82
47,57
118,125
12,17
221,228
129,136
97,108
97,101
28,47
21,36
43,51
29,33
24,35
52,63
36,49
14,19
64,70
85,88
8,26
28,33
0,5
40,44
72,78
49,54
8,20
144,149
49,60
8,20
73,79
152,157
35,39
115,126
48,59
58,65
36,40
38,43
69,76
4,10
98,107
69,88
0,6
32,39
177,181
34,40
4,15
12,21
15,22
23,30
17,24
80,84
18,23
106,113
19,26
76,87
47,51
80,85
6,10
90,94
4,8
70,88
88,101
29,36
4,9
243,255
6,14
63,67
37,40
42,69
20,26
16,21
38,42
19,30
82,89
98,104
35,40
68,99
0,9
53,65
35,51
149,154
9,15
22,29
13,18
91,111
4,8
21,27
63,67
24,40
82,88
91,95
30,37
34,41
173,183
21,28
49,61
40,47
28,32
36,41
53,60
0,5
49,53
35,42
27,34
18,25
4,9
21,29
15,31
24,28
18,24
65,71
202,207
39,48
8,16
4,9
4,8
4,8
27,52
4,8
82,86
5,10
10,22
11,18
23,28
21,27
70,76
43,52
47,52
80,84
28,34
31,35
23,28
45,49
91,97
30,35
4,11
4,11
27,31
8,14
54,59
31,47
25,34
13,19
117,122
5,10
15,27
39,46
46,51
15,41
91,122
33,42
91,95
18,22
30,36
17,26
170,175
18,22
4,13
71,77
47,66
12,17
102,109
28,33
22,35
125,169
19,24
22,26
4,8
4,11
14,18
22,27
52,65
4,9
34,42
18,23
12,26
143,147
33,43
29,34
80,86
18,25
0,5
52,66
75,80
61,67
50,57
29,36
67,74
25,29
64,69
118,126
49,60
37,50
4,8
64,73
68,73
43,49
75,82
4,10
54,69
20,39
47,51
4,9
23,29
80,90
4,9
6,10
71,75
115,127
47,52
43,51
3,7
56,71
26,37
98,102
4,11
40,51
76,90
51,74
103,114
25,31
8,25
21,28
90,101
4,11
37,43
47,53
30,40
87,94
8,14
4,11
136,152
102,119
37,44
43,49
63,67
45,51
0,5
36,71
46,52
57,66
42,48
4,13
4,8
0,6
68,75
4,11
33,45
38,44
33,38
23,36
66,77
70,77
29,36
28,38
60,65
233,241
154,183
8,13
4,8
6,10
66,72
72,77
44,49
63,72
73,79
0,7
31,37
28,38
63,72
115,129
12,22
67,72
4,10
50,55
30,37
0,8
59,66
4,12
4,13
0,4
91,98
11,15
97,116
40,49
34,45
23,30
125,134
77,99
42,48
101,112
134,138
94,109
31,35
35,46
16,20
17,30
4,10
16,28
4,9
38,47
15,25
80,84
70,74
33,37
20,24
106,117
36,42
4,9
88,101
0,4
82,96
32,48
76,83
36,43
66,70
7,31
56,60
73,81
51,57
12,16
21,25
58,69
16,22
102,106
59,74
71,81
141,145
25,29
210,228
39,58
27,62
63,67
36,41
61,68
48,55
35,48
52,63
159,165
50,54
18,24
38,43
4,10
52,61
5,9
30,45
27,36
120,131
31,39
28,37
98,103
54,63
4,15
24,31
40,44
43,52
129,145
4,8
33,39
0,4
95,99
12,19
4,15
71,78
5,10
48,59
50,55
23,29
55,69
21,25
53,63
98,104
74,80
104,117
4,8
0,6
64,69
5,10
8,27
21,28
10,14
4,8
32,38
4,10
12,19
0,10
6,11
87,95
340,344
5,9
100,118
89,101
66,70
4,21
28,32
48,57
74,77
11,22
73,80
4,14
18,30
13,22
4,9
13,30
5,23
54,62
36,40
18,30
4,13
120,125
10,19
55,60
64,72
44,49
28,38
30,36
100,106
25,41
33,37
98,102
42,48
25,31
34,39
97,120
94,99
46,62
53,57
16,20
40,44
80,84
74,86
4,8
66,72
71,85
4,9
16,22
117,128
64,68
10,14
77,86
89,97
9,14
17,21
100,104
4,15
45,56
58,63
74,79
27,30
113,119
41,47
4,10
10,15
4,8
28,39
8,12
4,10
237,241
40,44
67,74
0,6
18,25
53,59
4,8
76,82
47,53
4,16
4,18
289,294
72,76
54,63
4,10
11,17
46,59
60,65
38,43
50,64
115,119
59,66
4,8
206,211
50,58
56,67
63,69
78,82
47,51
20,27
5,19
75,81
88,95
42,48
66,72
0,23
43,48
16,22
92,167
67,71
17,21
7,22
22,26
92,99
114,125
5,12
112,118
47,75
66,74
43,71
49,65
62,68
134,139
93,111
138,144
42,46
116,123
22,35
99,103
12,20
4,13
61,80
17,21
88,93
53,59
4,9
81,88
4,9
14,21
99,103
63,75
94,104
112,118
21,31
4,10
115,121
8,12
6,10
22,26
35,42
0,16
42,47
80,87
39,44
50,83
11,20
108,112
14,22
144,149
5,12
49,53
0,4
4,13
39,42
31,38
19,26
48,53
40,49
13,17
54,59
116,121
86,93
19,32
43,88
54,75
53,57
51,54
121,127
120,127
8,14
43,53
60,64
128,149
14,30
86,91
26,33
4,11
81,96
4,13
44,74
130,136
71,78
4,19
51,62
55,69
8,15
40,49
84,93
52,59
4,8
53,62
32,42
55,63
94,99
12,16
65,75
57,62
19,34
45,50
38,43
71,76
127,134
46,52
61,71
77,80
84,93
90,97
55,62
0,18
82,88
95,106
39,44
31,48
4,9
14,22
4,11
84,88
65,70
117,121
79,84
75,87
34,40
181,186
7,21
86,90
16,22
43,50
95,100
51,72
10,25
4,8
0,7
40,44
24,42
4,8
95,100
43,51
211,216
30,34
4,9
110,114
16,20
65,69
48,52
16,20
13,20
51,55
48,59
5,10
78,88
47,65
107,111
68,72
56,62
4,12
22,26
33,54
7,16
4,9
4,12
48,62
34,49
42,46
67,71
85,91
4,8
31,38
21,27
8,13
72,87
22,31
21,25
4,10
34,39
60,64
78,87
118,124
90,102
12,16
4,9
63,76
84,91
70,81
0,16
34,42
55,61
4,9
168,177
54,66
35,48
117,123
39,43
11,17
27,31
45,52
24,30
174,178
86,90
28,43
24,28
61,66
107,117
95,102
60,71
4,14
27,31
77,84
25,43
41,52
67,71
9,15
65,74
4,8
75,83
30,35
23,36
54,60
4,11
14,19
125,131
4,16
14,22
50,55
9,19
4,8
4,10
4,15
62,68
4,13
51,61
133,139
25,29
4,8
6,10
16,23
77,83
105,111
0,25
22,31
15,19
134,141
57,62
33,41
53,58
4,11
22,26
15,25
10,25
96,100
83,95
17,23
116,120
53,60
113,117
64,73
4,9
119,124
33,37
72,80
17,25
74,90
10,22
9,17
67,73
25,29
55,61
63,97
137,144
19,23
97,102
43,54
26,32
6,10
93,98
80,95
62,74
21,26
4,8
79,88
70,93
61,67
95,102
35,39
4,8
10,17
29,35
104,108
38,45
4,15
43,47
66,78
52,58
74,77
17,22
14,26
74,79
39,52
21,26
4,11
4,14
4,8
0,7
26,32
73,79
31,36
4,28
74,117
8,29
4,9
5,11
44,50
10,19
92,102
8,12
31,35
53,58
46,51
26,31
17,23
144,149
56,69
65,74
193,204
131,136
140,146
4,11
47,53
58,61
106,111
82,87
30,49
62,70
43,49
31,35
5,9
69,74
48,51
89,107
24,40
60,64
25,32
10,25
17,25
63,68
7,19
4,23
15,24
75,96
86,90
45,49
108,116
68,71
121,129
16,25
0,7
77,83
72,76
55,70
58,63
83,102
123,129
37,43
20,24
48,54
0,4
4,22
42,47
59,66
4,9
67,76
42,46
64,71
31,47
46,67
59,72
103,108
108,115
33,49
4,8
24,29
108,121
53,60
18,25
102,106
4,13
4,13
10,21
0,5
4,8
125,129
38,44
12,19
4,14
18,25
26,31
4,8
90,100
29,46
71,76
140,147
60,66
85,92
4,9
10,18
71,79
26,36
26,31
133,137
50,56
24,28
80,87
14,18
77,84
11,29
84,92
154,158
4,21
51,55
21,35
101,104
43,48
213,219
120,124
4,16
6,14
41,45
19,23
36,54
1,5
88,147
16,22
50,54
7,11
46,51
46,50
115,119
59,70
38,43
14,24
184,196
79,84
4,10
4,14
10,19
54,58
4,10
4,10
27,34
5,12
26,33
47,55
39,46
78,86
76,81
62,75
26,35
0,7
53,57
66,70
154,157
74,81
21,40
39,47
9,22
21,40
12,16
24,31
15,20
104,111
11,18
11,19
40,48
101,113
11,18
91,95
23,34
84,94
84,91
6,15
59,65
28,32
91,101
50,54
82,91
80,87
24,32
68,103
76,90
4,8
4,21
18,29
62,68
79,89
92,104
4,8
39,45
4,9
34,39
21,28
74,80
49,66
20,24
12,18
138,142
13,33
38,46
32,36
42,48
40,49
4,12
4,11
54,65
112,117
74,78
18,24
26,32
42,48
89,111
8,15
60,68
88,96
53,58
13,21
12,17
30,42
9,13
99,106
94,106
48,54
4,11
27,40
91,100
101,113
30,35
32,39
13,24
8,24
28,36
43,49
36,42
5,9
54,58
35,57
29,33
67,76
54,61
4,12
63,69
22,31
26,41
46,59
40,69
108,112
61,64
66,83
49,55
89,93
156,162
20,26
19,27
51,67
61,65
4,9
44,50
52,59
34,46
0,4
191,205
20,24
62,67
17,42
12,17
54,59
77,82
5,10
33,37
31,39
46,59
84,89
27,34
51,57
9,14
32,37
58,63
4,9
56,62
17,25
4,9
4,9
27,31
104,110
76,87
0,6
55,66
91,100
31,36
4,9
170,177
26,33
76,81
0,7
113,117
38,43
4,27
44,49
4,11
16,26
65,76
27,31
34,50
64,78
11,21
25,38
4,8
16,27
43,47
5,14
4,12
76,82
18,32
32,37
33,38
12,26
28,40
17,38
154,164
56,63
54,66
18,23
80,85
37,44
39,43
46,88
67,77
4,11
5,13
0,8
81,85
20,37
124,129
25,29
45,55
4,10
51,59
51,56
122,141
11,28
25,35
71,80
39,52
7,12
70,75
50,58
74,78
15,31
40,51
8,16
4,8
18,23
6,12
4,9
13,38
4,8
13,28
4,8
0,6
0,23
47,52
24,27
23,31
50,54
7,18
47,51
39,43
3,18
4,14
49,53
4,8
87,93
0,5
70,74
35,43
92,98
44,49
89,95
150,161
56,69
4,11
20,36
16,32
29,33
157,162
110,141
88,94
32,38
10,16
4,8
5,15
57,60
89,94
4,12
80,85
0,26
4,9
63,71
29,38
19,32
8,18
77,82
34,41
23,71
53,61
27,33
39,47
160,176
93,104
22,26
49,53
81,86
76,84
51,55
45,49
30,34
63,71
204,216
4,9
20,28
62,66
53,60
4,17
91,95
4,15
150,154
47,61
4,9
6,15
24,33
115,230
71,76
41,46
64,68
10,35
87,92
26,47
4,8
4,11
42,47
36,43
84,88
31,38
4,12
27,32
42,50
4,8
79,85
68,72
34,40
44,49
25,29
37,41
105,113
4,8
8,16
47,61
100,104
24,29
76,79
0,7
22,28
66,70
187,191
15,22
25,30
17,33
31,35
63,74
37,43
57,61
45,57
32,38
46,62
47,59
4,9
51,67
27,34
22,34
93,102
25,33
10,14
44,61
14,45
30,43
15,32
154,160
35,45
30,42
44,48
30,35
42,48
76,81
4,10
70,80
122,127
37,41
105,117
59,64
149,155
19,25
52,56
22,28
154,159
44,49
23,41
19,25
73,78
97,102
54,58
31,36
24,38
21,40
18,31
31,36
66,71
156,160
30,37
4,21
4,12
4,15
10,24
64,70
15,22
43,54
79,90
53,60
10,20
16,21
94,100
56,74
19,36
91,106
3,9
52,58
14,18
56,64
35,39
79,83
4,10
44,48
18,22
111,116
49,62
4,11
4,12
5,25
38,57
109,118
21,29
90,105
89,96
54,59
19,23
55,60
4,23
45,51
0,7
82,88
84,89
4,11
95,102
92,103
4,9
12,16
55,61
55,62
47,51
52,57
175,187
69,74
31,37
4,9
58,82
34,41
65,75
42,46
13,21
116,120
31,36
23,30
13,17
43,47
4,9
49,53
6,10
37,47
14,18
4,16
19,24
4,8
41,58
0,4
37,42
63,74
43,49
63,85
88,98
23,31
76,80
72,78
0,13
31,39
4,9
44,53
84,98
43,47
0,7
39,42
31,36
0,7
6,10
66,72
224,233
33,39
45,51
37,41
148,155
21,25
0,14
28,32
71,76
93,99
44,48
147,152
58,63
92,99
5,10
31,36
51,56
6,15
8,12
24,28
3,14
21,25
46,50
66,71
147,151
17,25
0,5
11,19
28,51
96,106
4,9
4,13
73,78
99,104
21,26
4,8
75,88
6,10
19,24
37,47
72,87
126,131
6,35
114,118
87,92
57,64
20,24
10,17
35,42
31,37
87,101
21,27
29,34
19,26
4,9
94,104
6,23
41,59
111,115
36,40
39,44
81,96
28,43
40,48
32,39
54,57
87,92
7,16
4,39
82,87
29,36
9,13
69,73
14,22
31,35
119,126
132,148
37,50
58,67
16,21
35,41
5,9
0,13
9,13
4,10
33,59
76,82
24,29
33,40
51,56
31,41
17,25
0,7
32,39
72,86
85,97
46,54
48,52
6,16
44,49
25,32
33,40
88,94
0,8
47,51
37,43
21,28
0,18
26,33
67,78
80,85
46,53
41,46
40,45
137,141
70,74
42,46
4,13
153,158
21,32
4,14
54,66
25,30
94,135
33,45
53,58
99,103
135,140
17,23
26,39
40,44
16,21
57,66
22,33
20,24
14,21
116,120
4,10
33,40
21,25
12,29
17,26
45,49
76,93
33,38
4,14
45,53
72,78
61,66
0,5
27,42
37,42
52,63
37,45
31,41
48,53
65,69
12,19
41,49
80,86
63,71
57,86
22,30
13,20
73,77
66,73
32,47
16,20
27,34
71,86
19,29
13,18
39,53
37,53
4,12
9,16
58,72
6,17
32,36
18,25
4,14
4,15
128,132
78,82
57,62
74,80
4,14
65,70
103,111
59,63
103,113
48,53
48,55
35,39
21,32
54,58
55,61
27,34
14,27
4,8
43,48
13,30
35,41
12,19
100,107
9,15
78,83
68,72
0,7
95,103
12,33
0,5
166,170
21,25
10,18
71,91
91,99
54,60
29,34
22,30
27,34
24,37
4,14
4,8
68,73
26,41
4,16
12,26
18,23
75,80
4,11
6,20
82,87
14,19
6,18
4,20
19,26
163,168
174,180
19,29
188,193
146,151
13,24
30,37
80,97
48,69
0,12
47,53
53,68
65,74
33,38
38,47
8,23
34,39
0,6
33,37
50,54
18,41
37,46
4,8
4,12
25,30
37,43
17,27
6,11
10,23
4,13
19,25
38,59
81,88
17,27
61,65
28,31
10,22
55,60
4,9
33,39
57,65
132,144
4,9
13,19
4,8
28,33
55,67
114,118
118,144
77,84
4,11
54,61
29,37
6,11
24,41
94,101
4,9
111,136
26,32
57,63
4,21
39,56
53,58
14,18
53,57
27,34
37,41
4,29
65,71
4,8
110,115
8,20
103,108
86,89
4,14
63,67
86,93
90,95
119,124
29,36
43,48
23,38
4,9
14,27
109,115
9,16
37,41
86,95
25,43
121,137
26,32
90,96
32,39
42,49
29,35
10,20
43,58
12,16
22,28
4,19
4,9
202,207
18,22
170,178
47,62
4,12
33,50
4,11
57,76
122,127
58,65
97,102
32,37
6,27
0,4
18,25
123,133
51,58
55,62
4,15
144,151
4,17
163,168
116,122
30,35
30,45
152,156
74,83
4,17
4,8
52,63
14,23
45,48
34,40
39,56
100,106
4,8
9,16
5,13
64,70
25,31
12,16
4,20
96,101
28,34
68,72
49,59
11,19
19,26
60,66
4,18
18,24
53,59
86,91
43,48
18,28
31,34
4,13
43,50
108,119
119,123
70,74
22,29
303,314
60,70
4,19
6,20
76,88
6,11
16,25
0,7
43,48
75,80
4,8
56,63
17,21
20,28
108,112
21,37
37,120
15,20
64,69
49,56
4,11
72,83
114,119
4,12
16,21
41,46
31,38
76,87
62,73
4,11
32,40
81,91
9,19
5,14
4,7
25,31
25,32
53,58
20,27
67,77
28,34
19,26
9,14
52,58
71,75
4,12
27,33
73,92
19,33
5,10
51,55
117,128
74,84
62,68
4,11
60,67
48,56
10,14
32,36
23,29
4,14
73,80
17,22
20,28
47,54
115,122
16,22
22,26
45,49
73,78
42,51
129,136
50,54
17,22
0,7
68,80
4,9
0,9
4,9
45,51
50,57
47,53
20,24
40,45
114,119
23,27
10,21
21,33
26,31
47,53
47,52
78,88
81,87
26,40
90,95
5,20
11,16
4,8
88,95
4,8
29,37
32,37
4,8
38,42
115,120
74,78
52,63
54,70
14,20
28,34
100,104
24,32
7,19
239,246
77,84
53,60
81,85
33,56
4,25
83,87
12,38
25,37
