52,59
28,35
21,27
69,81
78,81
4,11
40,52
111,123
4,12
32,48
4,9
23,37
30,37
41,52
0,7
75,78
71,76
50,58
89,98
127,134
155,162
82,100
17,22
64,67
25,32
0,5
74,82
34,48
20,26
78,85
33,41
151,159
80,86
4,9
93,101
34,55
25,28
32,41
57,65
46,54
4,11
29,35
32,49
153,158
7,9
24,32
55,77
10,14
17,20
23,32
21,37
165,182
3,24
104,115
0,12
30,33
90,96
95,100
69,74
5,13
9,22
52,70
21,25
35,43
45,49
16,21
115,136
58,71
10,30
56,65
42,54
22,27
86,94
88,93
19,22
112,123
88,99
87,95
24,32
38,45
41,46
4,20
48,60
91,96
32,35
44,56
66,88
50,58
161,169
147,170
36,40
79,99
50,58
21,28
118,128
4,14
45,62
3,7
18,31
47,58
41,54
33,38
92,102
4,12
63,80
32,37
163,187
70,81
4,9
41,55
187,192
74,78
27,50
22,29
6,12
0,12
91,112
16,28
58,63
16,43
15,21
4,21
33,43
65,77
118,138
29,32
55,78
35,42
23,29
30,53
4,25
29,53
69,76
107,113
21,27
89,100
93,101
46,56
4,9
28,35
20,23
156,162
119,123
76,92
12,30
55,64
7,11
29,32
0,10
17,26
16,21
62,66
156,170
94,104
36,45
100,108
29,33
88,96
13,21
14,17
4,8
20,27
38,47
111,128
73,87
111,117
21,30
51,63
4,12
39,56
3,10
0,7
51,74
4,13
84,89
26,37
54,59
65,79
30,35
120,136
41,46
65,77
22,36
17,22
44,46
102,118
74,79
13,25
61,65
23,29
197,203
10,15
74,81
21,32
97,109
63,71
92,119
106,120
18,39
26,31
13,31
12,17
6,11
49,54
75,93
39,47
16,46
20,26
55,68
15,21
35,42
48,56
88,92
39,47
74,82
49,64
18,32
53,61
64,81
17,29
4,11
98,110
57,64
27,31
36,44
26,34
43,46
9,15
4,25
13,17
42,56
17,22
58,74
23,33
12,24
100,105
1,9
121,130
83,85
4,12
35,44
54,68
28,38
21,29
37,42
115,123
20,27
16,25
19,23
58,67
59,69
110,118
44,61
15,26
74,77
4,16
8,28
57,69
84,88
10,27
0,8
109,115
4,9
32,39
43,50
43,51
216,228
71,78
43,58
60,68
22,30
85,98
60,76
108,111
58,66
36,47
80,91
76,86
13,17
14,21
71,80
21,35
90,102
94,106
100,122
17,22
51,63
4,8
0,12
62,67
47,57
28,33
4,16
88,94
98,109
58,63
85,90
47,53
41,54
36,52
4,10
35,45
17,28
31,45
96,100
24,30
48,53
0,9
3,12
4,21
3,18
110,117
22,27
73,79
30,37
180,187
43,48
6,12
29,40
8,28
108,119
56,64
31,42
31,36
150,155
42,52
57,78
9,15
126,145
91,101
63,70
47,50
33,45
74,77
37,45
32,39
23,31
5,13
98,116
4,16
97,104
36,39
42,50
60,74
18,26
36,42
60,65
83,89
95,108
92,100
86,92
17,22
176,182
17,30
22,31
13,20
9,18
46,51
75,90
72,90
14,22
47,55
60,66
23,32
16,30
18,23
211,227
98,124
4,10
60,69
40,59
49,57
39,48
78,90
21,39
155,163
7,16
106,129
42,53
34,41
22,48
10,29
6,18
48,60
82,90
16,21
168,176
0,7
172,183
4,16
12,19
41,47
180,185
45,61
93,98
21,27
58,76
131,136
92,98
11,15
39,52
72,78
4,12
53,60
4,17
32,46
98,113
33,35
22,28
57,69
69,84
9,18
219,226
12,18
47,59
25,32
58,78
86,93
74,82
11,25
4,10
182,191
27,35
6,16
0,6
94,100
242,247
107,113
10,18
82,95
96,101
85,93
50,60
30,33
55,66
0,4
18,41
4,24
160,164
4,9
20,29
32,46
30,41
24,29
48,55
66,69
15,22
50,57
95,101
39,45
70,81
55,68
48,54
4,13
16,27
31,44
88,92
83,97
68,83
15,22
64,71
132,142
62,78
58,66
14,21
24,40
26,31
42,48
44,61
92,99
176,183
73,86
12,35
157,166
112,122
82,86
30,41
27,32
15,27
37,45
105,113
53,57
0,8
4,13
54,77
22,33
9,20
40,55
44,48
47,55
83,89
45,56
37,49
7,14
5,11
114,118
36,41
134,142
36,44
15,20
47,51
37,41
110,113
136,143
107,113
62,77
4,8
88,107
4,17
11,21
39,53
61,69
31,37
4,20
170,176
118,130
34,40
89,99
4,8
145,152
170,175
6,12
4,22
56,60
68,81
6,11
36,46
80,88
8,14
46,58
87,97
30,35
91,94
79,82
28,33
77,82
50,55
180,192
0,8
19,28
102,107
79,84
79,87
25,29
86,94
21,27
24,31
19,28
56,80
101,109
30,42
14,19
23,40
29,42
25,32
10,15
21,47
15,26
29,35
44,54
48,56
76,85
17,25
162,174
12,28
12,18
118,124
8,18
31,39
55,64
10,15
136,142
63,74
32,36
14,22
103,107
10,18
32,43
53,58
136,153
4,18
112,117
55,70
10,15
11,18
36,43
53,66
92,98
25,34
73,81
51,79
35,46
83,87
58,66
58,70
26,29
156,164
36,43
0,17
42,47
4,12
59,67
20,30
4,21
83,89
40,45
36,53
208,213
38,50
45,59
40,45
4,12
16,19
101,115
33,38
177,185
15,20
40,46
120,125
5,12
6,18
90,101
70,77
45,50
89,97
29,39
71,92
4,6
136,144
27,32
4,9
70,82
77,89
20,49
54,61
33,45
139,144
32,40
15,26
61,68
116,118
43,48
4,19
8,24
115,123
4,13
58,68
42,47
4,16
61,68
49,54
76,84
12,24
14,21
70,79
42,50
92,96
129,134
28,35
4,8
60,68
58,76
57,64
34,38
4,16
46,54
10,17
44,59
186,207
40,44
68,74
37,42
60,68
60,85
97,102
4,10
49,53
7,13
31,44
4,11
4,27
12,18
29,43
113,119
34,40
46,70
35,47
25,29
34,42
48,67
41,63
18,26
231,237
50,58
49,59
37,40
43,58
37,41
4,12
27,39
39,50
28,40
67,74
67,83
4,11
41,48
18,26
96,112
37,55
11,18
81,86
37,54
12,25
44,57
17,35
2,27
65,72
29,36
123,127
120,135
127,135
4,18
78,85
56,62
25,39
52,60
15,27
110,116
40,52
35,44
25,40
6,13
32,38
44,60
6,30
14,22
15,21
107,118
20,44
64,97
0,11
44,52
180,202
31,43
74,83
2,14
43,52
4,21
51,56
29,45
46,58
73,88
78,90
35,47
27,32
38,46
38,50
34,51
26,33
24,49
0,7
8,15
79,84
0,8
37,48
28,35
43,52
4,16
22,28
28,45
122,125
4,12
4,16
45,55
16,21
13,21
70,88
39,47
4,10
23,30
10,16
43,53
4,12
54,58
114,122
0,13
90,98
4,16
14,22
109,121
50,55
34,46
33,39
10,19
3,8
110,117
27,35
5,10
69,77
4,12
4,10
68,74
32,42
4,11
52,80
12,28
115,121
114,120
39,56
105,121
4,17
39,58
13,33
152,163
93,102
25,33
4,17
154,171
10,13
32,35
51,56
15,32
152,157
70,73
109,114
4,16
67,77
32,38
220,225
105,119
47,55
23,31
12,37
4,12
82,85
44,56
46,56
20,27
9,19
29,33
29,46
4,24
205,213
6,13
6,17
0,7
22,29
44,53
10,17
48,61
28,38
26,33
31,50
23,39
0,7
4,10
19,34
20,30
61,80
0,6
4,18
30,37
104,108
73,75
36,44
50,58
16,19
13,21
4,12
99,107
70,77
47,57
24,29
30,47
83,94
124,136
10,16
0,5
4,11
4,11
89,97
47,64
155,180
17,27
75,83
42,47
48,54
65,69
4,13
50,77
9,18
124,132
52,58
91,105
33,43
33,43
46,68
87,96
94,102
20,32
21,35
92,97
84,89
16,22
23,31
4,10
66,75
34,38
60,68
73,78
11,19
73,85
26,36
6,10
27,34
15,21
19,27
103,111
21,28
86,93
18,26
79,93
125,132
23,31
84,88
89,96
8,14
9,17
26,44
42,47
41,45
326,332
16,28
7,12
4,23
16,31
121,129
3,13
87,95
50,58
36,52
4,10
0,9
57,61
24,27
84,89
17,24
8,16
86,92
64,78
12,19
95,106
64,72
96,102
67,73
50,56
11,19
85,94
32,55
75,85
33,42
22,25
25,36
129,134
84,88
34,36
0,8
0,10
56,72
167,177
40,46
63,68
169,177
52,70
54,66
99,109
35,43
77,84
8,26
100,105
36,47
149,154
133,142
117,122
8,15
0,10
4,10
82,87
11,25
21,28
4,9
55,71
4,16
95,100
49,58
33,38
0,8
23,31
31,40
29,37
12,25
41,53
35,38
246,252
44,51
0,26
129,140
14,21
24,31
49,60
27,30
101,109
33,36
98,118
52,72
31,36
27,39
63,70
35,38
13,18
71,85
34,51
93,110
15,29
8,11
87,97
95,107
42,53
36,52
98,104
21,29
57,71
30,42
75,79
4,16
112,118
16,19
30,73
6,13
16,25
136,142
14,21
44,69
39,48
4,9
18,22
23,28
12,17
39,55
0,14
11,20
91,113
76,83
4,12
92,102
14,17
90,97
28,33
59,73
15,20
122,129
49,58
24,35
74,82
26,34
13,26
26,31
59,66
7,18
71,75
4,17
46,58
39,49
16,28
9,23
62,66
47,57
20,26
53,71
97,114
0,6
37,52
56,64
77,90
37,44
28,48
38,46
94,99
40,43
15,23
0,4
49,54
4,19
62,67
4,11
45,62
62,70
66,76
59,70
51,56
170,176
0,17
84,87
17,21
4,12
3,11
62,67
4,9
215,229
17,40
91,104
16,22
4,12
4,8
54,67
6,12
20,32
0,6
21,25
19,27
26,32
90,101
102,105
12,21
9,28
54,66
37,46
8,15
131,138
67,74
22,30
8,19
25,32
81,86
16,19
4,12
42,50
29,33
84,94
22,31
7,16
77,87
46,52
44,48
47,56
0,6
9,17
19,35
8,16
87,92
49,55
86,93
33,38
106,119
41,47
59,62
13,18
4,10
79,84
57,76
39,46
25,32
14,20
68,87
125,144
133,140
143,146
38,43
81,86
0,15
28,34
4,13
44,53
58,70
40,45
35,46
26,37
121,130
46,52
3,8
30,36
39,47
58,63
24,42
76,84
4,30
2,8
130,138
58,69
22,46
15,21
39,43
79,103
43,51
91,97
38,49
98,103
121,137
4,18
103,112
124,139
145,158
59,63
84,91
118,146
13,17
23,29
92,95
76,87
0,7
102,110
46,52
32,37
45,54
23,28
10,24
47,54
36,48
22,49
45,58
20,29
123,133
110,114
0,14
55,63
35,38
30,45
20,28
25,42
0,10
22,30
52,58
6,13
138,145
48,54
48,58
66,72
33,40
35,38
32,36
57,65
87,94
76,79
28,51
54,58
45,53
5,11
91,100
35,43
43,48
0,7
229,237
50,56
74,79
57,71
144,158
52,73
72,90
106,112
70,75
133,138
50,59
16,22
63,83
107,112
92,101
34,42
22,28
26,34
69,72
40,50
103,110
8,17
94,97
159,171
72,80
50,62
19,24
92,100
55,62
52,56
4,23
110,114
177,183
20,38
44,49
72,87
50,64
117,124
60,67
18,26
83,100
4,8
0,15
0,7
140,147
138,147
45,55
92,98
25,40
17,23
5,11
96,102
51,68
32,48
75,83
103,115
141,145
41,62
38,48
15,27
160,185
60,74
41,49
25,33
21,26
11,17
141,152
103,108
24,32
43,51
32,36
8,13
4,16
63,73
35,43
12,20
46,49
263,274
111,115
4,18
45,56
95,106
55,60
42,47
4,14
4,12
40,46
69,79
99,108
11,18
18,22
58,79
301,306
26,37
8,11
72,79
0,6
14,17
23,31
49,54
30,48
62,69
78,82
147,155
0,5
74,80
3,12
65,85
23,32
100,103
101,109
0,6
42,53
220,228
4,12
80,86
58,61
51,65
94,100
38,42
37,54
98,111
47,55
4,12
69,76
14,21
30,38
10,21
50,62
32,39
30,34
49,55
4,10
4,46
20,30
50,61
68,73
151,159
20,41
4,15
18,30
10,17
55,67
26,35
75,82
0,8
22,30
130,136
46,50
35,44
93,101
50,56
80,86
73,91
15,20
16,34
11,15
13,21
30,36
86,94
8,16
25,36
4,11
74,80
80,102
4,12
0,8
25,39
21,28
111,116
64,73
9,24
108,112
0,5
20,26
34,38
118,129
122,126
33,52
24,29
16,20
143,149
9,18
36,41
64,70
28,35
18,22
26,51
59,67
11,25
16,24
137,159
11,31
0,8
62,66
0,5
4,11
44,56
36,39
102,107
20,36
150,158
37,46
0,10
131,151
14,37
